donna|donna|doner|DONARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
donoit|donoit|doner|DONARE||VERB||Fin,Ind,Imp,Act,Trans,3,Sing|g,p,v
dont|dont|dont|UNDE||ADV|||g,p,v
doné|doné|doner|DONARE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
dorai|dorai|doner|DONARE||VERB||Fin,Ind,Fut,Act,Trans,1,Sing|g,p,v
dormi|dormi|dormir|DORMIRE||VERB||Fin,Ind,Past,Intr,3,Sing|g,p,v
dormir|dormir|dormir|DORMIRE||VERB||Ind,Inf,Pres,Intr|g,p,v
dormisent|dormisent|dormir|DORMIRE||VERB||Fin,Sub,Imp,Intr,3,Plur|g,p,v
dormoit|dormoit|dormir|DORMIRE||VERB||Fin,Ind,Imp,Intr,3,Sing|g,p,v
doroie|doroie|doner|DONARE||VERB||Fin,Cnd,Pres,Act,Trans,1,Sing|g,p,v
dort|dort|dormir|DORMIRE||VERB||Fin,Ind,Pres,Intr,3,Sing|g,p,v
dou|dou|de|DE||ADP||PrepArt|g,p,v
doubla|doubla|dobler|DUPLARE||VERB||Ind,Ind,Past,Intr,3,Sing|g,p,v
douce|douce|douz|DULCIS||ADJ||Fem,Sing|g,p,v
doucement|doucement|doucement|DULCIS||ADV||Man|g,p,v
doulor|doulor|dolor|DOLOR||NOUN||Masc,Sing,Acc|g,p,v
douna|douna|doner|DONARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
douner|douner|doner|DONARE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
dous|dous|douz|DULCIS||ADJ||Fem,Sing|g,p,v
dous|dous1|douz|DULCIS||ADJ||Masc,Sing,Nom|g,p,v
doutance|doutance|dotance|DUBITARE||NOUN||Fem,Sing|g,p,v
douter|douter|doter2|DUBITARE||NOUN||Fem,Sing|g,p,v
doutoit|doutoit|doter2|DUBITARE||VERB||Fin,Ind,Imp,Intr,3,Sing|g,p,v
doux|doux|douz|DULCIS||ADJ||Masc,Sing,Nom|g,p,v
drac|drac|drap|DRAPPUS||NOUN||Masc,Plur,Acc|g,p,v
drap|drap|drap|DRAPPUS||NOUN||Masc,Sing,Acc|g,p,v
dras|dras|drap|DRAPPUS||NOUN||Masc,Plur,Acc|g,p,v
droit|droit|droit|DIRECTUS||ADV|||g,p,v
droite|droite|droit|DIRECTUS||ADJ||Fem,Sing|g,p,v
droitement|droitement|droitement|DIRECTUS||ADV|||g,p,v
droiturier|droiturier|droiturier2|DIRECTUS||ADJ||Masc,Sing,Acc|g,p,v
droituriere|droituriere|droiturier2|DIRECTUS||ADJ||Fem,Sing|g,p,v
duc|duc|duc2|DUX||NOUN||Masc,Sing,Nom|g,p,v
duel|duel1|duel|DOLUS||NOUN||Masc,Sing,Acc|g,p,v
dui|dui|deus|DUO||NUM||Ord|g,p,v
dur|dur|dur|DURUS||ADJ||Masc,Sing,Acc|g,p,v
duree|duree|durer|DURARE||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
duree|duree1|durer|DURARE||VERB|Noun|Ind,Part,Past,Sing,Fem|g,p,v
durement|durement|durement|DURUS||ADV||Man|g,p,v
d’|d’|de|DE||ADP|||g,p,v
elle|elle|il|ILLE||PRON||Prs,3,Fem,Sing,Nom|g,p,v
elle|elle1|il|ILLE||PRON||Prs,3,Fem,Plur,Nom|g,p,v
els|els1|il|ILLE||PRON||Prs,3,Masc,Plur,Acc|g,p,v
els|els2|ueil|OCULUS||NOUN||Masc,Plur,Acc|g,p,v
en|en|en1|IN||ADP|||g,p,v
en|en2|en2|INDE||PRON|||g,p,v
en_avant|en_avant|avant|ABANTE||ADV|Adv|MWEs|g,p,v
en_estant|en_estant|ester|STARE||VERB|Noun|Ind,Part,Pres|g,p,v
en_la|en_la|en1|IN||ADP||PrepArt|g,p,v
en_luec|en_luec|iluec|ILLOC||ADV||Loc|g,p,v
en_l’|en_l’|en1|IN||ADP||PrepArt|g,p,v
en_repost|en_repost|repost|REPONERE||NOUN|Adv|Masc,Sing,Acc|g,p,v
en_si|en_si|ainsi|SIC||ADV|||g,p,v
enamora|enamora|enamorer|AMOR||VERB||Fin,Ind,Past,Rfl,3,Sing|g,p,v
enbla|enbla|embler|INVOLARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
enbracé|enbracé|embracier|BRACHIUM||VERB|compTens|Ind,Part,Pres,Sing,Masc,MWEs|g,p,v
enbrasa|enbrasa|embracier|BRACHIUM||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
enchantement|enchantement|enchantement|INCANTARE||NOUN||Masc,Sing,Acc|g,p,v
encharga|encharga|enchargier|CARRICARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
enclinee|enclinee|encliner|INCLINARE||VERB|Adj|Ind,Part,Past,Sing,Fem|g,p,v
enclose|enclose|enclore|CLAUDERE||VERB|Adj|Ind,Part,Past,Sing,Fem|g,p,v
encontre|encontre|encontre2|CONTRA||NOUN|Adp|Fem,Sing|g,p,v
encor|encor|encore|HORA||ADV|||g,p,v
encore|encore|encore|HORA||ADV|||g,p,v
endormi|endormi|endormir|DORMIRE||VERB||Fin,Ind,Past,Rfl,3,Sing|g,p,v
endroit|endroit|endroit|DIRECTUS||NOUN|Adp|Masc,Sing|g,p,v
enfante|enfante|enfance|INFANTIA||NOUN||Fem,Sing|g,p,v
engignee|engignee|engignier1|INGENIUM||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
engigneor|engigneor|engignëor|INGENIUM||NOUN||Masc,Sing,Acc|g,p,v
engignoit|engignoit|engignier1|INGENIUM||VERB||Fin,Ind,Imp,Rfl,3,Sing|g,p,v
engignés|engignés|engignier1|INGENIUM||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
enginz|enginz|engin|INGENIUM||NOUN||Masc,Sing,Acc|g,p,v
engonbrier|engonbrier|encombrier1|*COMBOROS||NOUN||Masc,Sing,Acc|g,p,v
enluec|enluec|iluec|ILLOC||ADV|||g,p,v
enmena|enmena|enmener|MINARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
enmerra|enmerra|enmener|MINARE||VERB||Fin,Ind,Fut,Act,Trans,1,Sing|g,p,v
enor|enor|onor|HONOS||NOUN||Masc,Sing,Acc|g,p,v
enorerent|enorerent|onorer|HONORARE||VERB||Fin,Ind,Past,Act,Trans,3,Plur|g,p,v
enpaint|enpaint|empeindre1|IMPINGERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
enpiree|enpiree|empirier|PEJOR||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
enpris|enpris|emprendre|*IMPREHENDERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
enprise|enprise|emprise|*IMPREHENDERE||NOUN||Fem,Sing|g,p,v
enquis|enquis|enquerre|INQUIRERE||VERB|compPass|Ind,Part,Past,Plur,Masc,MWEs|g,p,v
enquist|enquist|enquerre|INQUIRERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
ensausiéz|ensausiéz|essaucier|*EXALTIARE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
enseignement|enseignement|enseignement|*INSIGNARE||NOUN||Masc,Sing,Acc|g,p,v
enseignés|enseignés|enseignier|*INSIGNARE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
enseignéz|enseignéz|enseignier|*INSIGNARE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
enseing|enseing|enseignier|*INSIGNARE||VERB||Fin,Ind,Pres,Act,Trans,1,Sing|g,p,v
ensement|ensement|ensement|IPSE||ADV|||g,p,v
ensenble|ensenble|ensemble|INSIMUL||ADV|||g,p,v
ensi|ensi|ainsi|SIC||ADV|||g,p,v
ensi_com|ensi_com|ainsi|SIC||ADV|Adv|MWEs|g,p,v
entendi|entendi|entendre|INTENDERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
entendu|entendu|entendre|INTENDERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
entendu|entendu1|entendre|INTENDERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
entenduz|entenduz|entendre|INTENDERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
ententivement|ententivement|ententivement|INTENDERE||ADV||Man|g,p,v
entier|entier|entier|INTEGER||ADJ||Masc,Sing,Acc|g,p,v
entra|entra|entrer|INTRARE||VERB||Fin,Ind,Past,Intr,3,Sing|g,p,v
entre|entre|entre2|INTER||ADP|||g,p,v
entremetre|entremetre|entremetre|MITTERE||VERB||Ind,Inf,Pres,Intr|g,p,v
entrer|entrer|entrer|INTRARE||VERB||Ind,Inf,Pres,Intr|g,p,v
entrerent|entrerent|entrer|INTRARE||VERB||Fin,Ind,Past,Intr,3,Plur|g,p,v
entres|entres|entre2|INTER||ADP|||g,p,v
entreveiront|entreveiront|entrevoir|VIDERE||VERB||Fin,Ind,Fut,Rfl,3,Plur|g,p,v
entrevirent|entrevirent|entrevoir|VIDERE||VERB||Fin,Ind,Past,Rfl,3,Plur|g,p,v
entrés|entrés|entrer|INTRARE||VERB|compTens|Ind,Part,Past,Plur,Masc,MWEs|g,p,v
entrés|entrés1|entrer|INTRARE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
entréz|entréz|entrer|INTRARE||VERB|compTens|Ind,Part,Past,Plur,Masc,MWEs|g,p,v
envoier|envoier|envoiier|INVIARE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
envoierai|envoierai|envoiier|INVIARE||VERB||Fin,Ind,Fut,Act,Trans,1,Sing|g,p,v
envoisieement|envoisieement|envoisieement|*INVITIARE||ADV||Man|g,p,v
envoisiement|envoisiement|envoisieement|*INVITIARE||ADV||Man|g,p,v
errerent|errerent|errer2|ITERARE1||VERB||Fin,Ind,Past,Intr,3,Plur|g,p,v
ert|ert|estre|ESSE||VERB|auxPass|Fin,Ind,Imp,3,Sing,MWEs|g,p,v
es|es1|estre|ESSE||VERB|auxTens|Fin,Ind,Pres,2,Sing,MWEs|g,p,v
esbaïrent|esbaïrent|esbäir|BATARE||VERB||Fin,Ind,Past,Intr,3,Plur|g,p,v
esbaïs|esbaïs|esbäir|BATARE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
eschaper|eschaper|eschaper|*EXCAPPARE||VERB||Ind,Inf,Pres,Intr|g,p,v
eschas|eschas|eschec1|SAH||NOUN||Masc,Plur,Acc|g,p,v
eschiene|eschiene|eschine|*SKINA||NOUN||Fem,Sing|g,p,v
escondi|escondi|escondire|*EXCONDICERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
escondues|escondues|escondire|*EXCONDICERE||VERB|compTens|Ind,Part,Past,Plur,Fem,MWEs|g,p,v
escouter|escouter|escouter|AUSCULTARE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
escrinz|escrinz|escring|SCRINIUM||NOUN||Masc,Sing,Acc|g,p,v
escrit|escrit|escrire|SCRIBERE||VERB|Noun|Ind,Part,Past,Sing,Masc|g,p,v
escu|escu|escu|SCUTUM||NOUN||Masc,Sing,Acc|g,p,v
esforsa|esforsa|esforcier2|*FORTIARE||VERB||Fin,Ind,Past,Rfl,3,Sing|g,p,v
esgarder|esgarder|esgarder|*WARDôN||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
eslis|eslis|eslire|ELIGERE||VERB|Adj|Ind,Part,Past,Plur,Masc|g,p,v
esloingués|esloingués|esloignier|LONGE||VERB|compTens|Ind,Part,Past,Act,Trans,MWEs|g,p,v
esmiraudes|esmiraudes|esmeraude|SMARAGDUS||NOUN||Masc,Plur,Acc|g,p,v
esnelepas|esnelepas|isnellepas (GD)|*SNEL||ADV||Man|g,p,v
espandrais|espandrais|espandre|EXPANDERE||VERB||Fin,Ind,Fut,Act,Trans,2,Sing|g,p,v
espandue|espandue|espandre|EXPANDERE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
espaontés|espaontés|espöenter|*EXPAVENTARE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
espardus|espardus|esperdre|PERDERE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
esperance|esperance|esperance|SPERARE||NOUN||Fem,Sing|g,p,v
esperituel|esperituel|esperitüel|SPIRITALIS||ADJ||Fem,Sing|g,p,v
espié|espié|espie3|*SPEHôN||NOUN||Masc,Sing,Acc|g,p,v
espié|espié1|espie3|*SPEHôN||NOUN||Masc,Sing,Nom|g,p,v
espiés|espiés|espie3|*SPEHôN||NOUN||Masc,Sing,Acc|g,p,v
esploita|esploita|esploitier|EXPLICITUM||VERB||Fin,Ind,Past,Intr,3,Sing|g,p,v
esploiterés|esploiterés|esploitier|EXPLICITUM||VERB||Fin,Ind,Fut,Intr,2,Plur|g,p,v
esposerai|esposerai|esposer2|SPONSARE||VERB||Fin,Ind,Fut,Act,Trans,1,Sing|g,p,v
espouse|espouse|espos|SPONSUS||NOUN||Fem,Sing|g,p,v
esprise|esprise|esprendre2|PREHENDERE||VERB|Adj|Ind,Part,Past,Sing,Fem|g,p,v
esprovee|esprovee|esprover|PROBARE||VERB|auxTens|Ind,Part,Past,Plur,Masc,MWEs|g,p,v
est|est|estre1|ESSE||VERB||Fin,Ind,Pres,Intr,3,Sing|g,p,v
est|est1|estre1|ESSE||VERB|auxCop|Fin,Ind,Pres,3,Sing|g,p,v
est|est2|estre1|ESSE||VERB|auxPass|Fin,Ind,Pres,3,Sing,MWEs|g,p,v
est|est3|estre1|ESSE||VERB|auxTens|Fin,Ind,Pres,3,Sing,MWEs|g,p,v
est|est4|estre1|ESSE||VERB|auxTens|Fin,Ind,Pres,2,Plur,MWEs|g,p,v
establie|establie|establir|STABILIRE||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
establis|establis|establir|STABILIRE||VERB|compTens|Ind,Part,Past,Plur,Masc,MWEs|g,p,v
estaint|estaint|esteindre|EXSTINGUERE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
ester|ester|estre1|ESSE||VERB|Noun|Ind,Inf,Pres|g,p,v
estes|estes|estre1|ESSE||VERB|auxTens|Fin,Ind,Pres,2,Plur,MWEs|g,p,v
estes|estes1|estre1|ESSE||VERB|auxCop|Fin,Ind,Pres,2,Plur|g,p,v
estes|estes2|estre1|ESSE||VERB||Fin,Ind,Pres,Intr,2,Plur|g,p,v
esto|esto|X|||X|||g,p,v
estoi|estoi|estre1|ESSE||VERB||Fin,Ind,Imp,Intr,3,Sing|g,p,v
estoie|estoie|estre1|ESSE||VERB||Fin,Ind,Imp,Act,Intr,3,Sing|g,p,v
estoient|estoient|estre1|ESSE||VERB|auxCop|Fin,Ind,Imp,3,Plur|g,p,v
estoient|estoient1|estre1|ESSE||VERB||Fin,Ind,Imp,Intr,3,Plur|g,p,v
estoient|estoient2|estre1|ESSE||VERB|auxTens|Fin,Ind,Imp,3,Plur,MWEs|g,p,v
estoient|estoient3|estre1|ESSE||VERB|auxPass|Fin,Ind,Imp,3,Plur,MWEs|g,p,v
estoilles|estoilles|estoile|STELLA||NOUN||Fem,Plur|g,p,v
estoire|estoire|estoire1|HISTORIA||NOUN||Fem,Sing|g,p,v
estoit|estoit|estre1|ESSE||VERB||Fin,Ind,Imp,Intr,3,Sing|g,p,v
estoit|estoit1|estre1|ESSE||VERB|auxCop|Fin,Ind,Imp,3,Sing|g,p,v
estoit|estoit2|estre1|ESSE||VERB|auxPass|Fin,Ind,Imp,3,Sing,MWEs|g,p,v
estoit|estoit3|estre1|ESSE||VERB|auxTens|Fin,Ind,Imp,3,Sing,MWEs|g,p,v
estrange|estrange|estrange|EXTRANEUS||ADJ||Masc,Sing,Acc|g,p,v
estrange|estrange1|estrange|EXTRANEUS||ADJ||Fem,Plur|g,p,v
estre|estre|estre1|ESSE||VERB|auxPass|Ind,Inf,Pres,MWEs|g,p,v
estre|estre1|estre1|ESSE||VERB|Noun|Ind,Inf,Pres|g,p,v
esté|esté|estre1|ESSE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
esté|esté1|estre1|ESSE||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
esté|esté2|estre1|ESSE||VERB|auxPass|Ind,Part,Past,Plur,Fem,MWEs|g,p,v
esté|esté3|estre1|ESSE||VERB||Fin,Ind,Pres,Intr,2,Plur|g,p,v
esvertua|esvertua|esvertüer|VIRTUS||VERB||Fin,Ind,Past,Rfl,3,Sing|g,p,v
et|et|et|ET||CCONJ|||g,p,v
euz|euz|ueil|OCULUS||NOUN||Masc,Plur,Acc|g,p,v
eve|eve|aigue|AQUA||NOUN||Fem,Sing|g,p,v
eü|eü|avoir|HABERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
eümes|eümes|avoir|HABERE||VERB|auxTens|Fin,Sub,Imp,1,Plur,MWEs|g,p,v
eüsent|eüsent|avoir|HABERE||VERB||Fin,Sub,Imp,Act,Trans,3,Plur|g,p,v
eüssent|eüssent|avoir|HABERE||VERB|auxTens|Fin,Sub,Imp,3,Plur,MWEs|g,p,v
eüst|eüst|avoir|HABERE||VERB||Fin,Sub,Imp,Act,Trans,3,Sing|g,p,v
eüst|eüst1|avoir|HABERE||VERB|auxTens|Fin,Sub,Imp,3,Sing,MWEs|g,p,v
face|face|faire|FACERE||VERB||Fin,Sub,Pres,Act,Trans,2,Sing|g,p,v
faille|faille|faille3|*FALLIA||NOUN||Fem,Sing|g,p,v
faire|faire|faire|FACERE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
fais|fais|faire|FACERE||VERB|auxMod|Fin,Ind,Pres,1,Sing|g,p,v
fais|fais1|faire|FACERE||VERB||Fin,Ind,Pres,Act,Trans,2,Sing|g,p,v
fait|fait|faire|FACERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
fait|fait1|faire|FACERE||VERB||Fin,Ind,Pres,Act,Trans,3,Sing|g,p,v
fait|fait2|faire|FACERE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
faucons|faucons|faucon|FALCO||NOUN||Masc,Plur,Acc|g,p,v
faudrai|faudrai|falir|FALLERE||VERB||Fin,Ind,Fut,Intr,3,Sing|g,p,v
fauser|fauser|fausser|FALSUS||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
faés|faés|fäer|FATA||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
faéx|faéx|fäer|FATA||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
fellonie|fellonie|felonie|*FILLO||NOUN||Fem,Sing|g,p,v
feme|feme|feme|FEMINA||NOUN||Fem,Sing|g,p,v
fenestre|fenestre|fenestre|FENESTRA||NOUN||Fem,Sing|g,p,v
fer|fer1|faire|FACERE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
fera|fera|faire|FACERE||VERB||Fin,Ind,Fut,Act,Trans,3,Sing|g,p,v
ferai|ferai|faire|FACERE||VERB||Fin,Ind,Pres,Act,Trans,1,Sing|g,p,v
ferais|ferais|faire|FACERE||VERB|auxMod|Fin,Ind,Fut,2,Sing|g,p,v
fere|fere|faire|FACERE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
feri|feri|ferir|FERIRE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
fermement|fermement|fermement|FIRMUS||ADV||Man|g,p,v
feroit|feroit|faire|FACERE||VERB||Fin,Cnd,Pres,Act,Trans,3,Sing|g,p,v
feroit|feroit1|ferir|FERIRE||VERB||Fin,Ind,Imp,Act,Trans,3,Sing|g,p,v
feront|feront|faire|FACERE||VERB||Fin,Ind,Fut,Act,Trans,3,Plur|g,p,v
ferés|ferés|faire|FACERE||VERB||Fin,Ind,Fut,Act,Trans,2,Plur|g,p,v
fesans|fesans|faire|FACERE||VERB||Ind,Ger,Pres,Act,Trans|g,p,v
fesant|fesant|faire|FACERE||VERB||Ind,Ger,Pres,Act,Trans|g,p,v
fesoie|fesoie|faire|FACERE||VERB||Fin,Sub,Imp,Act,Trans,2,Sing|g,p,v
fesois|fesois|faire|FACERE||VERB||Fin,Ind,Imp,Act,Trans,2,Sing|g,p,v
fesoit|fesoit|faire|FACERE||VERB||Fin,Ind,Imp,Act,Trans,3,Sing|g,p,v
fesoit|fesoit1|faire|FACERE||VERB|auxMod|Fin,Ind,Imp,3,Sing|g,p,v
fesoit|fesoit2|faire|FACERE||VERB||Fin,Ind,Imp,Intr,3,Sing|g,p,v
feste|feste|feste|FESTA||NOUN||Fem,Sing|g,p,v
festoier|festoier|festiier|FESTA||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
festoiés|festoiés|festiier|FESTA||VERB||Fin,Ind,Pres,Act,Trans,2,Plur|g,p,v
fet|fet|faire|FACERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
fet|fet2|faire|FACERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
fet|fet3|faire|FACERE||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
fet|fet4|faire|FACERE||VERB|compTens|Ind,Part,Past,Plur,Masc,MWEs|g,p,v
fete|fete|faire|FACERE||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
fete|fete1|faire|FACERE||VERB|auxMod|Ind,Part,Past,Sing,Fem|g,p,v
fete|fete2|faire|FACERE||VERB||Ind,Part,Past,Sing,Fem|g,p,v
feu|feu|feu|FOCUS||NOUN||Masc,Sing,Nom|g,p,v
feu|feu1|feu|FOCUS||NOUN||Masc,Sing,Acc|g,p,v
feïsse|feïsse|faire|FACERE||VERB||Fin,Sub,Imp,Act,Trans,1,Sing|g,p,v
feïst|feïst|faire|FACERE||VERB||Fin,Sub,Imp,Act,Trans,3,Sing|g,p,v
feïst|feïst1|faire|FACERE||VERB|auxMod|Fin,Sub,Imp,3,Sing|g,p,v
ficha|ficha|fichier|*FIGICARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
fiere|fiere|fier|FERUS||ADJ||Fem,Sing|g,p,v
fignoit|fignoit|feindre|FINGERE||VERB||Fin,Ind,Imp,Rfl,3,Sing|g,p,v
figure|figure|figure|FIGURA||NOUN||Fem,Sing|g,p,v
fille|fille|fille|FILIA||NOUN||Fem,Sing|g,p,v
fin|fin|fin2|FINIS||ADJ||Fem,Sing|g,p,v
fin|fin1|fin1|FINIS||NOUN||Fem,Sing|g,p,v
firent|firent|faire|FACERE||VERB||Fin,Ind,Past,Act,Trans,3,Plur|g,p,v
fist|fist|faire|FACERE||VERB||Fin,Ind,Past,Intr,3,Sing|g,p,v
fist|fist1|faire|FACERE||VERB|auxMod|Fin,Ind,Past,3,Sing|g,p,v
fist|fist2|faire|FACERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
fiz|fiz|fil2|FILIUS||NOUN||Masc,Sing,Nom|g,p,v
flans|flans|flanc|*HLANKA||NOUN||Masc,Plur,Acc|g,p,v
flores|flores|flor1|FLOS||NOUN||Fem,Plur|g,p,v
foi|foi|foi|FIDES||NOUN||Fem,Sing|g,p,v
fois|fois|foiz|VICES||NOUN||Fem,Plur|g,p,v
fois|fois1|foi|FIDES||NOUN||Fem,Sing|g,p,v
foison|foison|foison|FUSIO||NOUN||Fem,Sing|g,p,v
fol|fol|fol3|FOLLIS||ADJ|Noun|Fem,Sing|g,p,v
folle|folle|fol3|FOLLIS||ADJ||Fem,Sing|g,p,v
folle|folle1|fol3|FOLLIS||ADJ|Noun|Fem,Sing|g,p,v
follement|follement|folement|FOLLIS||ADV||Man|g,p,v
follie|follie|folie2|FOLLIS||NOUN||Fem,Sing|g,p,v
font|font|faire|FACERE||VERB||Fin,Ind,Pres,Act,Trans,3,Plur|g,p,v
for|for|fors1|FORAS||ADV||Loc|g,p,v
force|force|force2|FORTIA||NOUN||Fem,Sing|g,p,v
forfere|forfere|forfaire|FACERE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
fornir|fornir|fornir|*FRUMJAN||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
forrés|forrés|forrer2| *FODR||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
fors|fors|fors1|FORAS||ADP|||g,p,v
fors|fors2|fors1|FORAS||ADV||Loc|g,p,v
fors|fors3|fort|FORTIS||ADJ||Masc,Plur,Acc|g,p,v
fort|fort|fort|FORTIS||ADV|||g,p,v
fort|fort1|fort|FORTIS||ADJ||Masc,Sing,Acc|g,p,v
fort|fort2|fort|FORTIS||ADJ||Fem,Plur|g,p,v
foïs|foïs|fuir|FUGERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
frere|frere|frere|FRATER||NOUN||Masc,Sing,Nom|g,p,v
froré|froré|forrer2|*FODR||VERB||Ind,Part,Past,Sing,Masc|g,p,v
frourés|frourés|forrer2|*FODR||VERB||Ind,Part,Past,Plur,Masc|g,p,v
fu|fu|estre1|ESSE||VERB|auxCop|Fin,Ind,Past,3,Sing|g,p,v
fu|fu1|estre1|ESSE||VERB|auxPass|Fin,Ind,Past,3,Sing,MWEs|g,p,v
fu|fu2|estre1|ESSE||VERB|auxTens|Fin,Ind,Past,3,Sing,MWEs|g,p,v
fu|fu3|estre1|ESSE||VERB||Fin,Ind,Past,Intr,3,Sing|g,p,v
fueilles|fueilles|fueille|FOLIUM||NOUN||Fem,Plur|g,p,v
fui|fui|estre1|ESSE||VERB|auxTens|Fin,Ind,Past,3,Sing,MWEs|g,p,v
furen|furen|estre1|ESSE||VERB|auxPass|Fin,Ind,Past,3,Plur,MWEs|g,p,v
furent|furent|estre1|ESSE||VERB||Fin,Ind,Past,Intr,3,Plur|g,p,v
furent|furent1|estre1|ESSE||VERB|auxTens|Fin,Ind,Past,3,Plur,MWEs|g,p,v
furent|furent2|estre1|ESSE||VERB|auxPass|Fin,Ind,Past,3,Plur,MWEs|g,p,v
fussent|fussent|estre1|ESSE||VERB|auxPass|Fin,Sub,Imp,3,Plur,MWEs|g,p,v
fust|fust1|estre1|ESSE||VERB||Fin,Ind,Past,Intr,3,Sing|g,p,v
fust|fust2|estre1|ESSE||VERB|auxPass|Fin,Ind,Past,3,Sing,MWEs|g,p,v
fust|fust3|estre1|ESSE||VERB|auxTens|Fin,Ind,Past,3,Sing,MWEs|g,p,v
gaagnés|gaagnés|gäaignier1|*WAIðANJAN||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
garde|garde|garde|*WARDôN||NOUN||Fem,Sing|g,p,v
garde|garde1|warder|*WARDôN||VERB||Fin,Imp,Pres,Act,Trans,2,Sing|g,p,v
garde|garde2|warder|*WARDôN||VERB||Fin,Imp,Pres,Rfl,2,Sing|g,p,v
gardent|gardent1|warder|*WARDôN||VERB||Fin,Sub,Pres,Act,Trans,3,Plur|g,p,v
garder|garder|warder|*WARDôN||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
gardés|gardés|warder|*WARDôN||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
garentir|garentir|garantir|*WERJAN||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
garnie|garnie|warnir|*WARNJAN||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
garnir|garnir|warnir|*WARNJAN||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
gart|gart|warder|*WARDôN||VERB||Fin,Sub,Pres,Act,Trans,3,Sing|g,p,v
