li|li
ostes|ostes
preigne|preigne
la|la
vitaille|vitaille
##|##
et|et
vos|vos
le|le
metéz|metéz
tot|tot
en|en
taille|taille
.|.
##|##
treze|treze
robes|robes
vos|vos
feréz|feréz
fere|fere
##|##
et|et
d’|d’
armes|armes
i|i
ait|ait
treçe|treçe
pere|pere
;|;
##|##
armeüres|armeüres
nen|nen
soit|soit
a|a
dire|dire
##|##
et|et
le|le
destriers|destriers
faites|faites
eslire|eslire
;|;
##|##
toz|toz
les|les
riches|riches
draps|draps
del|del
païs|païs
,|,
##|##
la|la
sage|sage
,|,
le|le
vair|vair
et|et
le|le
gris|gris
,|,
##|##
fetes|fetes
achater|achater
ausiment|ausiment
,|,
##|##
ge|ge
le|le
paierai|paierai
richement|richement
.|.
##|##
savoir|savoir
feréz|feréz
as|as
chavaliers|chavaliers
,|,
##|##
as|as
damoiseus|damoiseus
et|et
as|as
cudiers|cudiers
:|:
##|##
chevalier|chevalier
que|que
n’|n’
avra|avra
ernoi|ernoi
,|,
##|##
s’|s’
il|il
veal|veal
avoir|avoir
viegne|viegne
verz|verz
moi|moi
;|;
##|##
damosieus|damosieus
que|que
armes|armes
n’|n’
avra|avra
,|,
##|##
s’|s’
il|il
vient|vient
vers|vers
moi|moi
il|il
le|le
avra|avra
;|;
##|##
s’|s’
el|el
i|i
a|a
povre|povre
chavalier|chavalier
##|##
qui|qui
n’|n’
ait|ait
armes|armes
ne|ne
destrier|destrier
,|,
##|##
chaval|chaval
,|,
armes|armes
et|et
palefroi|palefroi
*|*
##|##
le|le
donrai|donrai
ie|ie
,|,
ce|ce
vos|vos
otroi|otroi
.|.
##|##
d’|d’
avoir|avoir
conquerrerai|conquerrerai
asséz|asséz
##|##
se|se
estoie|estoie
a|a
chaval|chaval
arméz|arméz
##|##
e|e
peüsse|peüsse
venir|venir
en|en
leu|leu
;|;
##|##
se|se
savroie|savroie
mout|mout
del|del
geu|geu
##|##
se|se
poroie|poroie
les|les
rennes|rennes
cerchier|cerchier
;|;
##|##
plus|plus
cuideroie|cuideroie
gahagnier|gahagnier
##|##
en|en
.|.
i|i
.|.
jor|jor
qu’|qu’
en|en
.|.
c|c
.|.
despendre|despendre
##|##
se|se
je|je
a|a
armes|armes
me|me
pooie|pooie
prendre|prendre
.|.
##|##
mestre|mestre
,|,
penséz|penséz
de•l|de•l
esploiter|esploiter
##|##
que|que
je|je
ne|ne
sai|sai
plus|plus
dotriner|dotriner
»|»
.|.
##|##
quaqopedie|quaqopedie
le|le
dist|dist
:|:
«|«
sire|sire
,|,
##|##
mels|mels
le|le
ferai|ferai
ne•|ne•
+|+
l|l
savéz|savéz
dire|dire
»|»
.|.
##|##
bien|bien
ont|ont
enpris|enpris
son|son
apareil|apareil
,|,
##|##
atant|atant
s’|s’
en|en
parti|parti
dal|dal
conseil|conseil
.|.
##|##
quaqopedie|quaqopedie
vait|vait
tot|tot
droit|droit
##|##
au|au
prince|prince
là|là
où|où
il|il
le|le
voit|voit
.|.
##|##
li|li
prince|prince
li|li
dist|dist
:|:
or|or
avant|avant
,|,
##|##
que|que
vos|vos
plait|plait
?|?
.|.
«|«
sire|sire
,|,
je|je
vos|vos
demant|demant
##|##
a|a
despendre|despendre
et|et
a|a
vestir|vestir
.|.
##|##
sire|sire
,|,
se|se
vos|vos
vient|vient
a|a
plaisir|plaisir
,|,
##|##
messire|messire
me|me
vealt|vealt
envoier|envoier
##|##
davant|davant
l’|l’
ostel|ostel
aparoillier|aparoillier
;|;
##|##
sol|sol
que|que
je|je
aie|aie
vestiment|vestiment
,|,
##|##
l’|l’
ostel|ostel
querai|querai
je|je
buen|buen
et|et
gent|gent
,|,
##|##
si|si
le|le
ferai|ferai
si|si
atorner|atorner
,|,
##|##
bien|bien
i|i
vos|vos
poriéz|poriéz
sejornié|sejornié
##|##
et|et
ester|ester
a|a
la|la
cort|cort
le|le
roi|roi
»|»
.|.
##|##
«|«
ver|ver
,|,
fait|fait
tecer|tecer
,|,
s’|s’
il|il
a|a
de|de
quoi|quoi
»|»
.|.
##|##
quaquopedie|quaquopedie
li|li
dist|dist
:|:
«|«
sire|sire
,|,
##|##
que|que
me|me
voléz|voléz
vos|vos
de|de
ce|ce
dire|dire
?|?
##|##
demain|demain
me|me
metrai|metrai
en|en
la|la
voie|voie
»|»
.|.
##|##
adonc|adonc
ne|ne
fu|fu
pas|pas
la|la
cort|cort
coie|coie
,|,
##|##
tuit|tuit
rient|rient
della|della
gabarie|gabarie
##|##
de|de
*|*
la|la
voie|voie
quaqopedie|quaqopedie
,|,
##|##
de|de
son|son
seignor|seignor
que|que
tel|tel
afere|afere
##|##
cuidoit|cuidoit
san|san
avoir|avoir
a|a
chief|chief
trere|trere
.|.
##|##
li|li
prince|prince
li|li
dist|dist
:|:
quaqopedie|quaqopedie
,|,
##|##
la|la
robe|robe
avrois|avrois
sans|sans
faillie|faillie
##|##
et|et
vuil|vuil
que|que
soit|soit
buene|buene
et|et
granz|granz
.|.
##|##
tecer|tecer
respont|respont
:|:
«|«
ce|ce
sera|sera
danz|danz
##|##
de|de
ces|ces
veilarz|veilarz
se|se
il|il
est|est
vestuz|vestuz
,|,
##|##
quar|quar
est|est
escuder|escuder
devenuz|devenuz
»|»
