aparoiller|aparoiller
por|por
jason|jason
envoier|envoier
au|au
colcos|colcos
la|la
toison|toison
quere|quere
.|.
mult|mult
hot|hot
li|li
roi|roi
pelleus|pelleus
grant|grant
joie|joie
de|de
ce_qe|ce_qe
jason|jason
li|li
respondi|respondi
,|,
si|si
pensa|pensa
maintenant|maintenant
de_l’|de_l’
ovre|ovre
haster|haster
.|.
maintenant|maintenant
manda|manda
li|li
roi|roi
pelleus|pelleus
por|por
le|le
plus|plus
soverain|soverain
engigneor|engigneor
qi|qi
fust|fust
adonc|adonc
au|au
monde|monde
,|,
qi|qi
avoit|avoit
non|non
argus|argus
.|.
et|et
quant|quant
argus|argus
fu|fu
devant|devant
li|li
roi|roi
pelleus|pelleus
,|,
li|li
roi|roi
li|li
commanda|commanda
qu’|qu’
il|il
feïst|feïst
la|la
plus|plus
grant|grant
nef|nef
et|et
la|la
plus|plus
riche|riche
et|et
la|la
miaudre|miaudre
aparoillee|aparoillee
,|,
por|por
grant|grant
hondes|hondes
soufrir|soufrir
ce|ce
·l|·l
beisoins|beisoins
en|en
venist|venist
,|,
q’|q’
il|il
seüst|seüst
fere|fere
.|.
argus|argus
li|li
respondi|respondi
qe|qe
ce|ce
feroit|feroit
il|il
bien|bien
et|et
volontier|volontier
à|à
tot|tot
son|son
pooir|pooir
et|et
q’|q’
il|il
le|le
la|la
cuidoit|cuidoit
doner|doner
fete|fete
et|et
aparoillee|aparoillee
de_denz|de_denz
un|un
mois|mois
et|et
en|en
mains|mains
bien|bien
et|et
gentement|gentement
aparoilliee|aparoilliee
si_come|si_come
à|à
tel|tel
nef|nef
convendroit|convendroit
por|por
nagier|nagier
en|en
aute|aute
mer|mer
de|de
jor|jor
et|et
de|de
nuit|nuit
.|.
coment|coment
li|li
vaillant|vaillant
bachelier|bachelier
de|de
la|la
contree|contree
vindrent|vindrent
à|à
jason|jason
,|,
si|si
li|li
ofrirent|ofrirent
conpaignie|conpaignie
tenir|tenir
en|en
celui|celui
voiage|voiage
.|.
quant|quant
la|la
novelle|novelle
fu|fu
espandue|espandue
coment|coment
li|li
roi|roi
pelleus|pelleus
fesoit|fesoit
une|une
grant|grant
nef|nef
fer|fer
à|à
mult|mult
grant|grant
haste|haste
,|,
en|en
quoi|quoi
jason|jason
devoit|devoit
aler|aler
au|au
colcos|colcos
la|la
toison|toison
d’|d’
our|our
qerre|qerre
,|,
lor|lor
vindrent|vindrent
les|les
vaillant|vaillant
bacheliers|bacheliers
de_la|de_la
contree|contree
,|,
cels|cels
qi|qi
de|de
greignor|greignor
pris|pris
et|et
de|de
greignor|greignor
renomee|renomee
estoient|estoient
,|,
à|à
jason|jason
et|et
li|li
hofrirent|hofrirent
d’|d’
aler|aler
en|en
sa|sa
conpaignie|conpaignie
se|se
à|à
lui|lui
plesoit|plesoit
.|.
jason|jason
les|les
mersia|mersia
mult|mult
si_come|si_come
saje|saje
et|et
cortois|cortois
,|,
si|si
lor|lor
dist|dist
q’|q’
il|il
amoit|amoit
et|et
voloit|voloit
mult|mult
volontiers|volontiers
sa|sa
conpaignie|conpaignie
,|,
et|et
q’|q’
il|il
alassent|alassent
en|en
lor|lor
contree|contree
sejorner|sejorner
.|.
et|et
quant|quant
la|la
douce|douce
saison|saison
de_la|de_la
primevoille|primevoille
venist|venist
,|,
il|il
pairassent|pairassent
arieres|arieres
là_où|là_où
il|il
savront|savront
qe|qe
la|la
nef|nef
sera|sera
.|.
et|et
il|il
ont|ont
tot|tot
ensi|ensi
otroié|otroié
.|.
si|si
ont|ont
pris|pris
de|de
lu|lu
conjé|conjé
.|.
coment|coment
jason|jason
mist|mist
sa|sa
nef|nef
de_denz|de_denz
la|la
mer|mer
et|et
se|se
recoilli|recoilli
entre|entre
lui|lui
et|et
sa|sa
conpaignie|conpaignie
et|et
se|se
mistrent|mistrent
à_la|à_la
voie|voie
.|.
quant|quant
il|il
vint|vint
vers|vers
la|la
saison|saison
dou|dou
novel|novel
tenz|tenz
que|que
les|les
hosieis|hosieis
chanton|chanton
doucement|doucement
et|et
la|la
plaerie|plaerie
est|est
verdoiant|verdoiant
et|et
revestue|revestue
de|de
belles|belles
flores|flores
de|de
deverses|deverses
coulor|coulor
,|,
ensement|ensement
les|les
versiers|versiers
sont|sont
de|de
lor|lor
fueilles|fueilles
revestus|revestus
et|et
l’|l’
ore|ore
vente|vente
dous|dous
et|et
soef|soef
,|,
adonc|adonc
fist|fist
jason|jason
sa|sa
nef|nef
trere|trere
de_denz|de_denz
la|la
mer|mer
.|.
la|la
nef|nef
hot|hot
non|non
argon|argon
por|por
l’|l’
amor|amor
d’|d’
argus|argus
qi|qi
fet|fet
l’|l’
avoit|avoit
et|et
hovree|hovree
.|.
li|li
roi|roi
pelleus|pelleus
l’|l’
avoit|avoit
mult|mult
bien|bien
fete|fete
garnir|garnir
et|et
aparoillier|aparoillier
de|de
qanqe|qanqe
mestier|mestier
lor|lor
fu|fu
.|.
adonc|adonc
vindren|vindren
les|les
chevaliers|chevaliers
et|et
les|les
conpaignons|conpaignons
jason|jason
,|,
si|si
entrerent|entrerent
de_denz|de_denz
la|la
nef|nef
.|.
hercules|hercules
i|i
ala|ala
avec|avec
jason|jason
por_ce_qe|por_ce_qe
son|son
parenz|parenz
estoit|estoit
auqes|auqes
de_pres|de_pres
.|.
et|et
quant|quant
la|la
nef|nef
fu|fu
mult|mult
bien|bien
aparoilliee|aparoilliee
et|et
garnie|garnie
,|,
il|il
furent|furent
recoillis|recoillis
tos|tos
,|,
adonc|adonc
donna|donna
lor|lor
voilles|voilles
,|,
si|si
se|se
mistrent|mistrent
en|en
aute|aute
mer|mer
.|.
et|et
tant|tant
siglerent|siglerent
à|à
ploines|ploines
voilles|voilles
qe|qe
ains_qe|ains_qe
pasast|pasast
la|la
semaine|semaine
ariverent|ariverent
au|au
port|port
de|de
troie|troie
à|à
grant|grant
joie|joie
et|et
à|à
grant|grant
laësse|laësse
.|.
et|et
quant|quant
il|il
furent|furent
au|au
port|port
arivés|arivés
,|,
jason|jason
et|et
hercules|hercules
et|et
lor|lor
conpaignie|conpaignie
desmonterent|desmonterent
de_la|de_la
nef|nef
por_ce_qe|por_ce_qe
travaillés|travaillés
estoient|estoient
de|de
la|la
mer|mer
.|.
jason|jason
comanda|comanda
aigue|aigue
douce|douce
coillir|coillir
et|et
refreschir|refreschir
celle|celle
qe|qe
la|la
mer|mer
avoit|avoit
enpiree|enpiree
.|.
aprés|aprés
comanda|comanda
qe|qe
li|li
mangier|mangier
fust|fust
aparoillés|aparoillés
sor_la|sor_la
marine|marine
,|,
puis|puis
manjuerent|manjuerent
et|et
se|se
soulacerent|soulacerent
mult|mult
envoisieement|envoisieement
.|.
quant|quant
il|il
furent|furent
en_luec|en_luec
demorés|demorés
dui|dui
jors|jors
sans|sans
rienz|rienz
forfere|forfere
en|en
la|la
contree|contree
et|et
sans|sans
avoir|avoir
à|à
els|els
nulle|nulle
malelance|malelance
fors|fors
de|de
lors|lors
cors|cors
aasier|aasier
et|et
sojorner|sojorner
,|,
de|de
qoi|qoi
il|il
avoient|avoient
mult|mult
grant|grant
mestier|mestier
.|.
li|li
roi|roi
laomedon|laomedon
,|,
qi|qi
estoit|estoit
sire|sire
dou|dou
païs|païs
,|,
sot|sot
et|et
entendu|entendu
qe|qe
jason|jason
et|et
hercules|hercules
ho|ho
plus|plus
de|de
dui_cent|dui_cent
de|de
plu|plu
eslis|eslis
chevaliers|chevaliers
de|de
toute|toute
grese|grese
estoient|estoient
à|à
son|son
port|port
arivés|arivés
;|;
il|il
s’|s’
en|en
doutoit|doutoit
qe|qe
,|,
c’|c’
il|il
ne|ne
s’|s’
en|en
porveoit|porveoit
,|,
il|il
li|li
porroit|porroit
son|son
port|port
et|et
sa|sa
terre|terre
gaster|gaster
,|,
si|si
li|li
en|en
poroit|poroit
grant|grant
mal|mal
avenir|avenir
.|.
coment|coment
li|li
roi|roi
laomedon|laomedon
vea|vea
à|à
jason|jason
se|se
terre|terre
et|et
son|son
port|port
aues|aues
.|.
le|le
roi|roi
laomedon|laomedon
estoit|estoit
de|de
mult|mult
grant|grant
senz|senz
et|et
de|de
grant|grant
porveance|porveance
,|,
si|si
pensa|pensa
et|et
consoilla|consoilla
à|à
soi|soi
meïsmes|meïsmes
qe|qe
,|,
ce|ce
il|il
consentoit|consentoit
qe|qe
les|les
gresois|gresois
arivassent|arivassent
en|en
son|son
port|port
et|et
en|en
sa|sa
terre|terre
,|,
grant|grant
mau|mau
li|li
en|en
poroit|poroit
avenir|avenir
car|car
il|il
le|le
porent|porent
mult|mult
damegier|damegier
et|et
nuire|nuire
.|.
et|et
por_ce|por_ce
prist|prist
il|il
un|un
sien|sien
mesaje|mesaje
mult|mult
saje|saje
et|et
bien|bien
parlant|parlant
et|et
le|le
fist|fist
atorner|atorner
à|à
