$|$||||||
$de|$de||||||
$fu|$fu||||||
$te|$te||||||
-a|-a||||||
-cha3|-cha3||||||
-cit|-cit||||||
-f|-f||||||
-p|-p||||||
-qui|-qui||||||
-reg2|-reg2||||||
bonte|bonte||||||
bonté|bonté||||||
bontéz|bontéz||||||
borjois|borjois||||||
borzois|borzois||||||
borzoisse|borzoisse||||||
borçois|borçois||||||
boteillier|boteillier||||||
boton|boton||||||
bouchon|bouchon||||||
brace|brace||||||
braies|braies||||||
brandir|brandir||||||
brant|brant||||||
bras|bras||||||
braz|braz||||||
bri|bri||||||
brise|brise||||||
brisent|brisent||||||
brisé|brisé||||||
briséz|briséz||||||
broche|broche||||||
broine|broine||||||
bruit|bruit||||||
brun|brun||||||
bruni|bruni||||||
bruniz|bruniz||||||
buen|buen||||||
buene|buene||||||
buenement|buenement||||||
buens|buens||||||
buscages|buscages||||||
c|c||||||
ca|ca||||||
calo|calo||||||
canbres|canbres||||||
candiobra|candiobra||||||
candiobras|candiobras||||||
cangier|cangier||||||
canpagne|canpagne||||||
caple|caple||||||
car|car||||||
cartage|cartage||||||
cascun|cascun||||||
castel|castel||||||
castro|castro||||||
caut|caut||||||
cb|cb||||||
ce|ce||||||
cel|cel||||||
cele|cele||||||
celee|celee||||||
celeement|celeement||||||
celer|celer||||||
celeroit|celeroit||||||
celeu|celeu||||||
celi|celi||||||
celle|celle||||||
cellee|cellee||||||
celles|celles||||||
cels|cels||||||
celui|celui||||||
celéz|celéz||||||
cenglos|cenglos||||||
cens|cens||||||
cent|cent||||||
centetunce|centetunce||||||
ceptre|ceptre||||||
cerbeis|cerbeis||||||
cerchant|cerchant||||||
cerchent|cerchent||||||
cercher|cercher||||||
cerchier|cerchier||||||
cerf|cerf||||||
certain|certain||||||
certainement|certainement||||||
certains|certains||||||
certes|certes||||||
ces|ces||||||
cesoires|cesoires||||||
cest|cest||||||
ceste|ceste||||||
cestu|cestu||||||
cestui|cestui||||||
ceus|ceus||||||
ceuz|ceuz||||||
cez|cez||||||
cha|cha||||||
chace|chace||||||
chacier|chacier||||||
chadellant|chadellant||||||
chadelle|chadelle||||||
chadelléz|chadelléz||||||
chaenes|chaenes||||||
chaenz|chaenz||||||
chai|chai||||||
chaienz|chaienz||||||
chaitis|chaitis||||||
chaitive|chaitive||||||
chaloit|chaloit||||||
chalonge|chalonge||||||
chalor|chalor||||||
chalt|chalt||||||
chamin|chamin||||||
chaminees|chaminees||||||
chamises|chamises||||||
chanbel|chanbel||||||
chanberlains|chanberlains||||||
chanbra|chanbra||||||
chanbre|chanbre||||||
chanbres|chanbres||||||
chandiobras|chandiobras||||||
change|change||||||
changier|changier||||||
changié|changié||||||
changiéz|changiéz||||||
chanp|chanp||||||
chant|chant||||||
chante|chante||||||
chanter|chanter||||||
